entryId,cefrLevel,unitNumber,expression,partOfSpeech,koreanMeaning,source
EN-B2-01274,B2,64,investor,noun,투자자,CEFRJ_1_5
EN-B2-01275,B2,64,invisible,adjective,보이지 않는,CEFRJ_1_5
EN-B2-01276,B2,64,invitingly,adverb,매력적으로,CEFRJ_1_5
EN-B2-01277,B2,64,invoke,verb,호소하다; (법 등을) 적용하다,CEFRJ_1_5
EN-B2-01278,B2,64,involvement,noun,참여; 관련,CEFRJ_1_5
EN-B2-01279,B2,64,ironically,adverb,반어적으로; 얄궂게도,CEFRJ_1_5
EN-B2-01280,B2,64,irrational,adjective,"비이성적인, 불합리한",CEFRJ_1_5
EN-B2-01281,B2,65,irresistible,adjective,"저항할 수 없는, 억누를 수 없는",CEFRJ_1_5
EN-B2-01282,B2,65,irresistibly,adverb,"저항할 수 없게, 억누를 수 없게",CEFRJ_1_5
EN-B2-01283,B2,65,irresponsible,adjective,무책임한,CEFRJ_1_5
EN-B2-01284,B2,65,irritated,adjective,"짜증이 난, 화가 난",CEFRJ_1_5
EN-B2-01285,B2,65,irritating,adjective,"짜증나게 하는, 거슬리는",CEFRJ_1_5
EN-B2-01286,B2,65,irritation,noun,"짜증, 성가심",CEFRJ_1_5
EN-B2-01287,B2,65,islander,noun,섬 주민,CEFRJ_1_5
EN-B2-01288,B2,65,issue,verb,"발행하다, 발표하다",CEFRJ_1_5
EN-B2-01289,B2,65,italicize/italicise,verb,이탤릭체로 쓰다,CEFRJ_1_5
EN-B2-01290,B2,65,itch,verb,"가렵다, 가렵게 하다",CEFRJ_1_5
EN-B2-01291,B2,65,jam,verb,"쑤셔 넣다, 고장 나게 하다",CEFRJ_1_5
EN-B2-01292,B2,65,jaw,noun,턱,CEFRJ_1_5
EN-B2-01293,B2,65,jealously,adverb,"질투하여, 시기하여",CEFRJ_1_5
EN-B2-01294,B2,65,jeopardize/jeopardise,verb,"위태롭게 하다, 위험에 빠뜨리다",CEFRJ_1_5
EN-B2-01295,B2,65,jeweler/jeweller,noun,보석상,CEFRJ_1_5
EN-B2-01296,B2,65,jog,noun,조깅,CEFRJ_1_5
EN-B2-01297,B2,65,joint,noun,"관절, 이음매",CEFRJ_1_5
EN-B2-01298,B2,65,journalism,noun,"저널리즘, 언론 활동",CEFRJ_1_5
EN-B2-01299,B2,65,judo,noun,유도,CEFRJ_1_5
EN-B2-01300,B2,65,jump,noun,"도약, 점프",CEFRJ_1_5
EN-B2-01301,B2,66,junk food,noun,"정크 푸드, 인스턴트 식품",CEFRJ_1_5
EN-B2-01302,B2,66,juror,noun,배심원,CEFRJ_1_5
EN-B2-01303,B2,66,jury,noun,배심원단,CEFRJ_1_5
EN-B2-01304,B2,66,justify,verb,정당화하다,CEFRJ_1_5
EN-B2-01305,B2,66,kangaroo,noun,캥거루,CEFRJ_1_5
EN-B2-01306,B2,66,karaoke,noun,"가라오케, 노래방",CEFRJ_1_5
EN-B2-01307,B2,66,keen,adjective,"열렬한, 예리한",CEFRJ_1_5
EN-B2-01308,B2,66,keeper,noun,"관리자, 보관자",CEFRJ_1_5
EN-B2-01309,B2,66,kerosene,noun,등유,CEFRJ_1_5
EN-B2-01310,B2,66,keystroke,noun,키 입력,CEFRJ_1_5
EN-B2-01311,B2,66,kneel,verb,무릎을 꿇다,CEFRJ_1_5
EN-B2-01312,B2,66,knot,noun,매듭,CEFRJ_1_5
EN-B2-01313,B2,66,knowingly,adverb,"알고 있다는 듯이, 짐짓",CEFRJ_1_5
EN-B2-01314,B2,66,known,adjective,"알려진, 유명한",CEFRJ_1_5
EN-B2-01315,B2,66,label,noun,"라벨, 표",CEFRJ_1_5
EN-B2-01316,B2,66,laborer/labourer,noun,노동자,CEFRJ_1_5
EN-B2-01317,B2,66,lack,verb,~이 부족하다,CEFRJ_1_5
EN-B2-01318,B2,66,lame,adjective,"절뚝거리는, 설득력이 없는",CEFRJ_1_5
EN-B2-01319,B2,66,lance,noun,"창, 랜스",CEFRJ_1_5
EN-B2-01320,B2,66,landing,noun,"착륙, 착지",CEFRJ_1_5
EN-B2-01321,B2,67,landlady,noun,여주인,CEFRJ_1_5
EN-B2-01322,B2,67,landslide,noun,산사태,CEFRJ_1_5
EN-B2-01323,B2,67,lap,noun,"무릎, 한 바퀴",CEFRJ_1_5
EN-B2-01324,B2,67,laptop,noun,노트북 컴퓨터,CEFRJ_1_5
EN-B2-01325,B2,67,lark,noun,"장난, 유희",CEFRJ_1_5
EN-B2-01326,B2,67,laser,noun,레이저,CEFRJ_1_5
EN-B2-01327,B2,67,last minute,noun,마지막 순간,CEFRJ_1_5
EN-B2-01328,B2,67,lastly,adverb,마지막으로,CEFRJ_1_5
EN-B2-01329,B2,67,last-minute,adjective,"마지막 순간의, 임박한",CEFRJ_1_5
EN-B2-01330,B2,67,later,adjective,"더 나중의, 후자의",CEFRJ_1_5
EN-B2-01331,B2,67,latter,adjective,후자의,CEFRJ_1_5
EN-B2-01332,B2,67,laundry,noun,세탁물,CEFRJ_1_5
EN-B2-01333,B2,67,lava,noun,용암,CEFRJ_1_5
EN-B2-01334,B2,67,lawmaker,noun,"입법자, 국회의원",CEFRJ_1_5
EN-B2-01335,B2,67,lawn,noun,잔디밭,CEFRJ_1_5
EN-B2-01336,B2,67,lawsuit,noun,소송,CEFRJ_1_5
EN-B2-01337,B2,67,layabout,noun,게으름뱅이,CEFRJ_1_5
EN-B2-01338,B2,67,leaflet,noun,전단지,CEFRJ_1_5
EN-B2-01339,B2,67,leak,noun,"누출, 새는 곳",CEFRJ_1_5
EN-B2-01340,B2,67,leak,verb,"누설하다, 새다",CEFRJ_1_5
EN-B2-01341,B2,68,lean,verb,"기대다, 기울이다",CEFRJ_1_5
EN-B2-01342,B2,68,leap,noun,"도약, 급증",CEFRJ_1_5
EN-B2-01343,B2,68,learning,noun,"학습, 배움",CEFRJ_1_5
EN-B2-01344,B2,68,lease,noun,임대차 계약,CEFRJ_1_5
EN-B2-01345,B2,68,leash,noun,"가죽끈, 목줄",CEFRJ_1_5
EN-B2-01346,B2,68,least,pronoun,가장 적은 것,CEFRJ_1_5
EN-B2-01347,B2,68,lecturer,noun,강사,CEFRJ_1_5
EN-B2-01348,B2,68,leek,noun,부추,CEFRJ_1_5
EN-B2-01349,B2,68,legend,noun,전설,CEFRJ_1_5
EN-B2-01350,B2,68,legendary,adjective,전설적인,CEFRJ_1_5
EN-B2-01351,B2,68,legislate,verb,법률을 제정하다,CEFRJ_1_5
EN-B2-01352,B2,68,legislation,noun,"법률, 입법",CEFRJ_1_5
EN-B2-01353,B2,68,legislative,adjective,입법의,CEFRJ_1_5
EN-B2-01354,B2,68,legislator,noun,입법자,CEFRJ_1_5
EN-B2-01355,B2,68,legislature,noun,입법부,CEFRJ_1_5
EN-B2-01356,B2,68,legitimate,adjective,"타당한, 합법적인",CEFRJ_1_5
EN-B2-01357,B2,68,leisurely,adverb,"한가롭게, 여유 있게",CEFRJ_1_5
EN-B2-01358,B2,68,lengthen,verb,"길게 하다, 늘이다",CEFRJ_1_5
EN-B2-01359,B2,68,lengthy,adjective,"긴, 장황한",CEFRJ_1_5
EN-B2-01360,B2,68,leopard,noun,표범,CEFRJ_1_5
EN-B2-01361,B2,69,lest,conjunction,~하지 않도록,CEFRJ_1_5
EN-B2-01362,B2,69,level,verb,"평평하게 하다, 수평을 맞추다",CEFRJ_1_5
EN-B2-01363,B2,69,liberal,adjective,"자유주의의, 관대한",CEFRJ_1_5
EN-B2-01364,B2,69,lick,verb,핥다,CEFRJ_1_5
EN-B2-01365,B2,69,lid,noun,뚜껑,CEFRJ_1_5
EN-B2-01366,B2,69,lifeless,adjective,"생명 없는, 활기 없는",CEFRJ_1_5
EN-B2-01367,B2,69,lifetime,noun,"일생, 평생",CEFRJ_1_5
EN-B2-01368,B2,69,lighten,verb,"밝게 하다, 가볍게 하다",CEFRJ_1_5
EN-B2-01369,B2,69,lighting,noun,조명,CEFRJ_1_5
EN-B2-01370,B2,69,likewise,adverb,"마찬가지로, 똑같이",CEFRJ_1_5
EN-B2-01371,B2,69,limb,noun,"팔다리, 사지",CEFRJ_1_5
EN-B2-01372,B2,69,line,verb,"줄을 서다, 안감을 대다",CEFRJ_1_5
EN-B2-01373,B2,69,linen,noun,"리넨, 아마포",CEFRJ_1_5
EN-B2-01374,B2,69,liner,noun,정기 여객선,CEFRJ_1_5
EN-B2-01375,B2,69,ling,noun,대구류 물고기,CEFRJ_1_5
EN-B2-01376,B2,69,linger,verb,"남아 있다, 서성거리다",CEFRJ_1_5
EN-B2-01377,B2,69,list,verb,목록에 올리다,CEFRJ_1_5
EN-B2-01378,B2,69,listener,noun,청취자,CEFRJ_1_5
EN-B2-01379,B2,69,literal,adjective,"문자 그대로의, 직역의",CEFRJ_1_5
EN-B2-01380,B2,69,literally,adverb,말 그대로; 사실상,CEFRJ_1_5
EN-B2-01381,B2,70,litter,noun,쓰레기; 어질러진 것,CEFRJ_1_5
EN-B2-01382,B2,70,living,noun,생활; 생계,CEFRJ_1_5
EN-B2-01383,B2,70,load,verb,짐을 싣다; 장전하다,CEFRJ_1_5
EN-B2-01384,B2,70,loan,noun,대출; 빌려줌,CEFRJ_1_5
EN-B2-01385,B2,70,lobby,noun,로비; 휴게실,CEFRJ_1_5
EN-B2-01386,B2,70,loneliness,noun,외로움,CEFRJ_1_5
EN-B2-01387,B2,70,long-distance,adjective,장거리의,CEFRJ_1_5
EN-B2-01388,B2,70,long-term,adjective,장기적인,CEFRJ_1_5
EN-B2-01389,B2,70,loosely,adverb,느슨하게; 대략적으로,CEFRJ_1_5
EN-B2-01390,B2,70,lousy,adjective,형편없는,CEFRJ_1_5
EN-B2-01391,B2,70,lower,verb,낮추다; 내리다,CEFRJ_1_5
EN-B2-01392,B2,70,lowland,noun,저지대,CEFRJ_1_5
EN-B2-01393,B2,70,lucrative,adjective,수익성이 좋은,CEFRJ_1_5
EN-B2-01394,B2,70,lush,adjective,무성한; 호화로운,CEFRJ_1_5
EN-B2-01395,B2,70,luxurious,adjective,호화로운; 사치스러운,CEFRJ_1_5
EN-B2-01396,B2,70,luxury,adjective,사치의; 고급의,CEFRJ_1_5
EN-B2-01397,B2,70,lyrics,noun,가사,CEFRJ_1_5
EN-B2-01398,B2,70,madam,noun,부인; 마담,CEFRJ_1_5
EN-B2-01399,B2,70,madame,noun,부인; 마담,CEFRJ_1_5
EN-B2-01400,B2,70,madness,noun,광기; 정신 이상,CEFRJ_1_5
EN-B2-01401,B2,71,maestro,noun,거장; 명연주자,CEFRJ_1_5
EN-B2-01402,B2,71,magnify,verb,확대하다; 과장하다,CEFRJ_1_5
EN-B2-01403,B2,71,major,noun,전공; 주요한 것,CEFRJ_1_5
EN-B2-01404,B2,71,make,noun,제조; 종류,CEFRJ_1_5
EN-B2-01405,B2,71,malady,noun,병폐; 질병,CEFRJ_1_5
EN-B2-01406,B2,71,malaria,noun,말라리아,CEFRJ_1_5
EN-B2-01407,B2,71,mama/mamma,noun,엄마,CEFRJ_1_5
EN-B2-01408,B2,71,mango,noun,망고,CEFRJ_1_5
EN-B2-01409,B2,71,manipulate,verb,조종하다; 조작하다,CEFRJ_1_5
EN-B2-01410,B2,71,mansion,noun,대저택,CEFRJ_1_5
EN-B2-01411,B2,71,manual,adjective,수동의; 육체의,CEFRJ_1_5
EN-B2-01412,B2,71,manual,noun,설명서; 안내서,CEFRJ_1_5
EN-B2-01413,B2,71,manufacture,noun,제조; 생산,CEFRJ_1_5
EN-B2-01414,B2,71,manufacture,verb,제조하다; 생산하다,CEFRJ_1_5
EN-B2-01415,B2,71,manufacturer,noun,제조업자; 제조사,CEFRJ_1_5
EN-B2-01416,B2,71,manufacturing,noun,제조업; 제조,CEFRJ_1_5
EN-B2-01417,B2,71,marathon,noun,마라톤,CEFRJ_1_5
EN-B2-01418,B2,71,margin,noun,여백; 가장자리; 수익률,CEFRJ_1_5
EN-B2-01419,B2,71,marketing,noun,마케팅,CEFRJ_1_5
EN-B2-01420,B2,71,martial art,noun,무술,CEFRJ_1_5
EN-B2-01421,B2,72,mask,noun,마스크; 가면,CEFRJ_1_5
EN-B2-01422,B2,72,mass,noun,덩어리; 대중; 질량,CEFRJ_1_5
EN-B2-01423,B2,72,massacre,noun,대학살,CEFRJ_1_5
EN-B2-01424,B2,72,massage,noun,마사지,CEFRJ_1_5
EN-B2-01425,B2,72,masseur,noun,마사지사,CEFRJ_1_5
EN-B2-01426,B2,72,master,noun,주인; 거장; 석사,CEFRJ_1_5
EN-B2-01427,B2,72,masterpiece,noun,걸작; 명작,CEFRJ_1_5
EN-B2-01428,B2,72,mastery,noun,숙달; 통제,CEFRJ_1_5
EN-B2-01429,B2,72,mate,noun,친구; 짝,CEFRJ_1_5
EN-B2-01430,B2,72,mathematical,adjective,수학의,CEFRJ_1_5
EN-B2-01431,B2,72,mature,adjective,성숙한,CEFRJ_1_5
EN-B2-01432,B2,72,mausoleum,noun,영묘; 묘지,CEFRJ_1_5
EN-B2-01433,B2,72,mean,noun,평균; 중용,CEFRJ_1_5
EN-B2-01434,B2,72,means,noun,수단; 방법,CEFRJ_1_5
EN-B2-01435,B2,72,mechanize/mechanise,verb,기계화하다,CEFRJ_1_5
EN-B2-01436,B2,72,media,noun,매체; 언론,CEFRJ_1_5
EN-B2-01437,B2,72,medication,noun,약물 치료; 약,CEFRJ_1_5
EN-B2-01438,B2,72,medieval/mediaeval,adjective,중세의,CEFRJ_1_5
EN-B2-01439,B2,72,mediocre,adjective,평범한; 썩 좋지 않은,CEFRJ_1_5
EN-B2-01440,B2,72,melody,noun,선율; 멜로디,CEFRJ_1_5
EN-B2-01441,B2,73,memorial,noun,기념비; 기념물,CEFRJ_1_5
EN-B2-01442,B2,73,mentor,noun,멘토; 조언자,CEFRJ_1_5
EN-B2-01443,B2,73,merchandise,noun,상품,CEFRJ_1_5
EN-B2-01444,B2,73,mercy,noun,자비; 관용,CEFRJ_1_5
EN-B2-01445,B2,73,merge,verb,합병하다; 어우러지다,CEFRJ_1_5
EN-B2-01446,B2,73,merger,noun,합병,CEFRJ_1_5
EN-B2-01447,B2,73,mess,verb,엉망으로 만들다,CEFRJ_1_5
EN-B2-01448,B2,73,messenger,noun,전령; 메신저,CEFRJ_1_5
EN-B2-01449,B2,73,metaphor,noun,은유; 비유,CEFRJ_1_5
EN-B2-01450,B2,73,metric,adjective,미터법의,CEFRJ_1_5
EN-B2-01451,B2,73,micro,noun,마이크로; 아주 작은 것,CEFRJ_1_5
EN-B2-01452,B2,73,microbe,noun,미생물,CEFRJ_1_5
EN-B2-01453,B2,73,microcomputer,noun,마이크로컴퓨터,CEFRJ_1_5
EN-B2-01454,B2,73,micrometer/micrometre,noun,마이크로미터,CEFRJ_1_5
EN-B2-01455,B2,73,microorganism,noun,미생물,CEFRJ_1_5
EN-B2-01456,B2,73,microphone,noun,마이크,CEFRJ_1_5
EN-B2-01457,B2,73,microscope,noun,현미경,CEFRJ_1_5
EN-B2-01458,B2,73,microscopic,adjective,현미경으로 봐야 할 정도의; 아주 작은,CEFRJ_1_5
EN-B2-01459,B2,73,microscopy,noun,현미경 검사; 현미경학,CEFRJ_1_5
EN-B2-01460,B2,73,microwave,noun,전자레인지,CEFRJ_1_5
EN-B2-01461,B2,74,midst,noun,중앙; 한가운데,CEFRJ_1_5
EN-B2-01462,B2,74,mighty,adjective,강력한; 힘센,CEFRJ_1_5
EN-B2-01463,B2,74,migration,noun,이주; 이동,CEFRJ_1_5
EN-B2-01464,B2,74,mill,noun,방앗간; 공장,CEFRJ_1_5
EN-B2-01465,B2,74,millimeter/millimetre,noun,밀리미터,CEFRJ_1_5
EN-B2-01466,B2,74,millionaire,noun,백만장자,CEFRJ_1_5
EN-B2-01467,B2,74,mimic,noun,흉내쟁이,CEFRJ_1_5
EN-B2-01468,B2,74,mine,noun,광산; 지뢰,CEFRJ_1_5
EN-B2-01469,B2,74,miniature,adjective,소형의; 축소판의,CEFRJ_1_5
EN-B2-01470,B2,74,minister,noun,장관; 성직자,CEFRJ_1_5
EN-B2-01471,B2,74,mint,noun,박하; 조폐국,CEFRJ_1_5
EN-B2-01472,B2,74,misconception,noun,오해; 잘못된 생각,CEFRJ_1_5
EN-B2-01473,B2,74,misfortune,noun,불운; 불행,CEFRJ_1_5
EN-B2-01474,B2,74,misleading,adjective,오해의 소지가 있는,CEFRJ_1_5
EN-B2-01475,B2,74,missile,noun,미사일,CEFRJ_1_5
EN-B2-01476,B2,74,mist,noun,안개; 박무,CEFRJ_1_5
EN-B2-01477,B2,74,mistreat,verb,학대하다; 혹사하다,CEFRJ_1_5
EN-B2-01478,B2,74,mistrustful,adjective,불신하는; 의심 많은,CEFRJ_1_5
EN-B2-01479,B2,74,misunderstand,verb,오해하다,CEFRJ_1_5
EN-B2-01480,B2,74,mix,noun,혼합; 혼합물,CEFRJ_1_5
EN-B2-01481,B2,75,mixture,noun,혼합물,CEFRJ_1_5
EN-B2-01482,B2,75,mobility,noun,이동성; 유동성,CEFRJ_1_5
EN-B2-01483,B2,75,mock,adjective,가짜의; 모의의,CEFRJ_1_5
EN-B2-01484,B2,75,modernization/modernisation,noun,현대화,CEFRJ_1_5
EN-B2-01485,B2,75,modernize/modernise,verb,현대화하다,CEFRJ_1_5
EN-B2-01486,B2,75,modest,adjective,겸손한; 적당한,CEFRJ_1_5
EN-B2-01487,B2,75,modification,noun,수정; 변경,CEFRJ_1_5
EN-B2-01488,B2,75,mogul,noun,거물,CEFRJ_1_5
EN-B2-01489,B2,75,mold/mould,noun,틀; 곰팡이,CEFRJ_1_5
EN-B2-01490,B2,75,momentarily,adverb,잠시; 순간적으로,CEFRJ_1_5
EN-B2-01491,B2,75,momentary,adjective,순간적인; 찰나의,CEFRJ_1_5
EN-B2-01492,B2,75,monastery,noun,수도원,CEFRJ_1_5
EN-B2-01493,B2,75,moody,adjective,기분 변화가 심한; 침울한,CEFRJ_1_5
EN-B2-01494,B2,75,moonlight,noun,달빛,CEFRJ_1_5
EN-B2-01495,B2,75,moonscape,noun,달 표면 같은 풍경,CEFRJ_1_5
EN-B2-01496,B2,75,moral,adjective,도덕적인,CEFRJ_1_5
EN-B2-01497,B2,75,morality,noun,도덕성,CEFRJ_1_5
EN-B2-01498,B2,75,morally,adverb,도덕적으로,CEFRJ_1_5
EN-B2-01499,B2,75,mortal,adjective,죽을 운명의; 치명적인,CEFRJ_1_5
EN-B2-01500,B2,75,mortar,noun,회반죽; 박격포,CEFRJ_1_5
EN-B2-01501,B2,76,mortgage,noun,담보 대출,CEFRJ_1_5
EN-B2-01502,B2,76,mortify,verb,굴욕감을 주다,CEFRJ_1_5
EN-B2-01503,B2,76,mother-in-law,noun,장모; 시어머니,CEFRJ_1_5
EN-B2-01504,B2,76,motion,noun,운동; 동작; 제안,CEFRJ_1_5
EN-B2-01505,B2,76,motivated,adjective,동기가 부여된,CEFRJ_1_5
EN-B2-01506,B2,76,motorbike,noun,오토바이,CEFRJ_1_5
EN-B2-01507,B2,76,motorist,noun,운전자,CEFRJ_1_5
EN-B2-01508,B2,76,mount,verb,올라타다; 증가하다,CEFRJ_1_5
EN-B2-01509,B2,76,mournful,adjective,슬픈; 애처로운,CEFRJ_1_5
EN-B2-01510,B2,76,mover,noun,이삿짐 운반업자; 움직이는 사람; 일을 주도하는 사람,CEFRJ_1_5
EN-B2-01511,B2,76,moving,adjective,감동적인,CEFRJ_1_5
EN-B2-01512,B2,76,muddy,adjective,진흙투성이의,CEFRJ_1_5
EN-B2-01513,B2,76,multiple,adjective,다수의; 복합적인,CEFRJ_1_5
EN-B2-01514,B2,76,multiply,verb,곱하다; 증식시키다,CEFRJ_1_5
EN-B2-01515,B2,76,mumble,noun,웅얼거림,CEFRJ_1_5
EN-B2-01516,B2,76,mumble,verb,웅얼거리다,CEFRJ_1_5
EN-B2-01517,B2,76,murmur,noun,중얼거림; 속삭임,CEFRJ_1_5
EN-B2-01518,B2,76,muse,verb,사색하다,CEFRJ_1_5
EN-B2-01519,B2,76,musical,noun,뮤지컬,CEFRJ_1_5
EN-B2-01520,B2,76,mustache/moustache,noun,콧수염,CEFRJ_1_5
EN-B2-01521,B2,77,mutability,noun,변하기 쉬움,CEFRJ_1_5
EN-B2-01522,B2,77,mutable,adjective,변하기 쉬운,CEFRJ_1_5
EN-B2-01523,B2,77,mutter,noun,중얼거림,CEFRJ_1_5
EN-B2-01524,B2,77,mutter,verb,중얼거리다,CEFRJ_1_5
EN-B2-01525,B2,77,mutton,noun,양고기,CEFRJ_1_5
EN-B2-01526,B2,77,mystify,verb,어리둥절하게 하다,CEFRJ_1_5
EN-B2-01527,B2,77,nano,noun,나노,CEFRJ_1_5
EN-B2-01528,B2,77,narcissistic,adjective,자기애적인,CEFRJ_1_5
EN-B2-01529,B2,77,narrator,noun,내레이터; 해설자,CEFRJ_1_5
EN-B2-01530,B2,77,narrowly,adverb,가까스로; 좁게,CEFRJ_1_5
EN-B2-01531,B2,77,nationwide,adjective,전국적인,CEFRJ_1_5
EN-B2-01532,B2,77,nationwide,adverb,전국적으로,CEFRJ_1_5
EN-B2-01533,B2,77,native speaker,noun,원어민,CEFRJ_1_5
EN-B2-01534,B2,77,naughty,adjective,버릇없는; 장난꾸러기인,CEFRJ_1_5
EN-B2-01535,B2,77,naval,adjective,해군의,CEFRJ_1_5
EN-B2-01536,B2,77,navigate,verb,항해하다; 길을 찾다,CEFRJ_1_5
EN-B2-01537,B2,77,navigation,noun,항해; 내비게이션,CEFRJ_1_5
EN-B2-01538,B2,77,navy,noun,해군,CEFRJ_1_5
EN-B2-01539,B2,77,neat,adjective,깔끔한; 단정한,CEFRJ_1_5
EN-B2-01540,B2,77,necessarily,adverb,필연적으로; 반드시,CEFRJ_1_5
EN-B2-01541,B2,78,necessity,noun,필요성,CEFRJ_1_5
EN-B2-01542,B2,78,need,noun,필요; 욕구,CEFRJ_1_5
EN-B2-01543,B2,78,needless,adjective,불필요한,CEFRJ_1_5
EN-B2-01544,B2,78,needy,adjective,가난한; 궁핍한,CEFRJ_1_5
EN-B2-01545,B2,78,negatively,adverb,부정적으로,CEFRJ_1_5
EN-B2-01546,B2,78,neglect,noun,방치; 태만,CEFRJ_1_5
EN-B2-01547,B2,78,neighboring/neighbouring,adjective,인접한; 이웃의,CEFRJ_1_5
EN-B2-01548,B2,78,neither,adverb,~도 또한 아니다,CEFRJ_1_5
EN-B2-01549,B2,78,neither,conjunction,어느 쪽도 아닌,CEFRJ_1_5
EN-B2-01550,B2,78,neither,determiner,어느 쪽도 아닌,CEFRJ_1_5
EN-B2-01551,B2,78,neither,pronoun,어느 쪽도 아닌 것,CEFRJ_1_5
EN-B2-01552,B2,78,nerve,noun,신경; 용기,CEFRJ_1_5
EN-B2-01553,B2,78,nerves,noun,신경과민; 긴장,CEFRJ_1_5
EN-B2-01554,B2,78,nervously,adverb,신경질적으로,CEFRJ_1_5
EN-B2-01555,B2,78,netsurfer/net surfer,noun,인터넷 사용자,CEFRJ_1_5
EN-B2-01556,B2,78,neurosis,noun,신경증,CEFRJ_1_5
EN-B2-01557,B2,78,newscaster,noun,뉴스 진행자,CEFRJ_1_5
EN-B2-01558,B2,78,newsworthy,adjective,뉴스 가치가 있는,CEFRJ_1_5
EN-B2-01559,B2,78,next,pronoun,다음 사람; 다음 것,CEFRJ_1_5
EN-B2-01560,B2,78,nicely,adverb,멋지게; 친절하게,CEFRJ_1_5
EN-B2-01561,B2,79,nightclub,noun,나이트클럽,CEFRJ_1_5
EN-B2-01562,B2,79,nightmare,noun,악몽,CEFRJ_1_5
EN-B2-01563,B2,79,nobility,noun,귀족,CEFRJ_1_5
EN-B2-01564,B2,79,noble,adjective,고귀한; 숭고한,CEFRJ_1_5
EN-B2-01565,B2,79,nobleman,noun,귀족,CEFRJ_1_5
EN-B2-01566,B2,79,nod,verb,끄덕이다,CEFRJ_1_5
EN-B2-01567,B2,79,nomad,noun,유목민,CEFRJ_1_5
EN-B2-01568,B2,79,nomination,noun,지명; 추천,CEFRJ_1_5
EN-B2-01569,B2,79,nominee,noun,지명된 사람; 후보자,CEFRJ_1_5
EN-B2-01570,B2,79,nonprofessional,adjective,비전문적인,CEFRJ_1_5
EN-B2-01571,B2,79,non-smoking,adjective,금연의,CEFRJ_1_5
EN-B2-01572,B2,79,northward,adverb,북쪽으로,CEFRJ_1_5
EN-B2-01573,B2,79,nostril,noun,콧구멍,CEFRJ_1_5
EN-B2-01574,B2,79,nought,noun,영; 무,CEFRJ_1_5
EN-B2-01575,B2,79,nourish,verb,영양분을 주다; 기르다,CEFRJ_1_5
EN-B2-01576,B2,79,nourishment,noun,영양분; 음식물,CEFRJ_1_5
EN-B2-01577,B2,79,novelty,noun,참신함; 신기한 것,CEFRJ_1_5
EN-B2-01578,B2,79,now,conjunction,이제 ~이므로,CEFRJ_1_5
EN-B2-01579,B2,79,nuisance,noun,골칫거리; 성가신 존재,CEFRJ_1_5
EN-B2-01580,B2,79,numerical,adjective,"수의, 수와 관련된",CEFRJ_1_5
EN-B2-01581,B2,80,nursery,noun,"어린이집, 유치원",CEFRJ_1_5
EN-B2-01582,B2,80,nut,noun,"견과류, 너트",CEFRJ_1_5
EN-B2-01583,B2,80,nutshell,noun,"아주 간략하게, 요점",CEFRJ_1_5
EN-B2-01584,B2,80,oath,noun,"맹세, 서약",CEFRJ_1_5
EN-B2-01585,B2,80,obedience,noun,"복종, 순종",CEFRJ_1_5
EN-B2-01586,B2,80,obedient,adjective,"복종하는, 순종적인",CEFRJ_1_5
EN-B2-01587,B2,80,obey,verb,"복종하다, 따르다",CEFRJ_1_5
EN-B2-01588,B2,80,obituary,noun,부고,CEFRJ_1_5
EN-B2-01589,B2,80,object,verb,반대하다,CEFRJ_1_5
EN-B2-01590,B2,80,objective,adjective,객관적인,CEFRJ_1_5
EN-B2-01591,B2,80,obligation,noun,"의무, 책임",CEFRJ_1_5
EN-B2-01592,B2,80,observer,noun,"관찰자, 감시자",CEFRJ_1_5
EN-B2-01593,B2,80,obsess,verb,"사로잡히다, 강박을 느끼다",CEFRJ_1_5
EN-B2-01594,B2,80,obsession,noun,"강박, 집착",CEFRJ_1_5
EN-B2-01595,B2,80,obsessive,adjective,"강박적인, 집착하는",CEFRJ_1_5
EN-B2-01596,B2,80,odd,adjective,"이상한, 홀수의",CEFRJ_1_5
EN-B2-01597,B2,80,offend,verb,"기분 상하게 하다, 불쾌하게 하다",CEFRJ_1_5
EN-B2-01598,B2,80,offender,noun,"범죄자, 위반자",CEFRJ_1_5
EN-B2-01599,B2,80,offense/offence,noun,"범죄, 위반; 불쾌감",CEFRJ_1_5
EN-B2-01600,B2,80,offhand,adverb,"즉석에서, 준비 없이",CEFRJ_1_5
EN-B2-01601,B2,81,official,noun,"공무원, 임원",CEFRJ_1_5
EN-B2-01602,B2,81,offshore,adjective,"해안에서 떨어진, 연안의",CEFRJ_1_5
EN-B2-01603,B2,81,ointment,noun,연고,CEFRJ_1_5
EN-B2-01604,B2,81,olive,noun,올리브,CEFRJ_1_5
EN-B2-01605,B2,81,Olympia,noun,올림피아,CEFRJ_1_5
EN-B2-01606,B2,81,Olympiad,noun,올림픽 경기 대회,CEFRJ_1_5
EN-B2-01607,B2,81,once,conjunction,일단 ~하면,CEFRJ_1_5
EN-B2-01608,B2,81,openly,adverb,"공공연하게, 터놓고",CEFRJ_1_5
EN-B2-01609,B2,81,operator,noun,"운영자, 교환원",CEFRJ_1_5
EN-B2-01610,B2,81,opponent,noun,"상대, 반대자",CEFRJ_1_5
EN-B2-01611,B2,81,optimism,noun,낙관주의,CEFRJ_1_5
EN-B2-01612,B2,81,optimist,noun,낙관주의자,CEFRJ_1_5
EN-B2-01613,B2,81,optimistic,adjective,낙관적인,CEFRJ_1_5
